var_name,original text,recoded,Recoded question,ds,toptions,midpoint,other_assess,group,person,civlibs,medsci,race,sex,famgndr,ses,work,moral,foreign,self,religion,crime,trust,not_politics,oth_content,ft,infl,agdis,bipolar,other,qtype,recode_q,content_tags
librac,"Or consider a person who believes that Blacks are genetically inferior.  If some people in your community suggested that a book he wrote which said Blacks are inferior should be taken out of your public library, would you favor removing this book, or not?",0,,gss,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,2
libcom,"Now, I should like to ask you some questions about a man who admits he is a Communist.  Suppose he wrote a book which is in your public library. Somebody in your community suggests that the book should be removed from the library. Would you favor removing it, or not?",0,,gss,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,1
libmil,"Consider a person who advocates doing away with elections and letting the military run the country. Suppose he wrote a book advocating doing away with elections and letting the military run the country. Somebody in your community suggests that the book be removed from the public library. Would you favor removing it, or not?",0,,gss,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,1
libhomo,"And what about a man who admits that he is a homosexual? If some people in your community suggested that a book he wrote in favor of homosexuality should be taken out of your public library, would you favor removing this book, or not?",0,,gss,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,2
colath,"There are always some people whose ideas are considered bad or dangerous by other people. For instance, somebody who is against all churches and religion  Should such a person be allowed to teach in a college or university, or not?",0,,gss,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,,2
colrac,"Or consider a person who believes that Blacks are genetically inferior.  Should such a person be allowed to teach in a college or university, or not?",0,,gss,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,2
colcom,"Now, I should like to ask you some questions about a man who admits he is a Communist.  Suppose he is teaching in a college. Should he be fired, or not?",0,,gss,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,1
colmil,"Consider a person who advocates doing away with elections and letting the military run the country. Should such a person be allowed to teach in a college or university, or not?",0,,gss,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,1
colhomo,"And what about a man who admits that he is a homosexual? Should such a person be allowed to teach in a college or university, or not?",0,,gss,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,2
spkmslm,"Now consider a Muslim clergyman who preaches hatred of the United States. If such a person wanted to make a speech in your community preaching hatred of the United States, should he be allowed to speak, or not?",0,,gss,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,,2
colmslm,"Now consider a Muslim clergyman who preaches hatred of the United States. Should such a person be allowed to teach in a college or university, or not?",0,,gss,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,,2
libmslm,"Now consider a Muslim clergyman who preaches hatred of the United States. If some people in your community suggested that a book he wrote which preaches hatred of the United States should be taken out of your public library, would you favor removing this book, or not?",0,,gss,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,,2
postlife,Do you believe there is a life after death?,0,,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,,2
relexper,Has there ever been a turning point in your life when you made a new and personal commitment to religion?,0,,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,,2
relexp,Did you ever have a religious or spiritual experience that changed your life?,0,,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,,2
reborn,"Would you say you have been ""born again"" or have had a ""born again"" experience -- that is, a turning point in your life when you committed yourself to Christ?",0,,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,,2
abany,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if The woman wants it for any reason?,0,,gss,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,3
abdefect,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if there is a strong chance of serious defect in the baby?,0,,gss,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,3
abhlth,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the woman's own health is serious endangered by the pregnancy?,0,,gss,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,3
abnomore,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is married and does not want any more children?,0,,gss,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,3
abpoor,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if the family has a very low income and cannot afford any more children?,0,,gss,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,4
abrape,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she became pregnant as a result of rape?,0,,gss,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,,4
absingle,Please tell me whether or not you think it should be possible for a pregnant woman to obtain a legal abortion if she is not married and does not want to marry the man?,0,,gss,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,3
racdif1,"On the average African-Americans have worse jobs, income, and house than white people. Do you think these differences are mainly due to discrimination?",0,,gss,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,1
racdif2,"On the average African-Americans have worse jobs, income, and house than white people. Do you think these differences are because most African-Americans have less in-born ability to learn?",0,,gss,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,1
racdif3,"On the average African-Americans have worse jobs, income, and house than white people. Do you think these differences are because most African-Americans don't have the chance for education that it takes to rise out of poverty?",0,,gss,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,1
racdif4,"On the average African-Americans have worse jobs, income, and house than white people. Do you think these differences are because most African-Americans just don't have the motivation or will power to pull themeselves up out of poverty?",0,,gss,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,2
fepol,Tell me if you agree or disagree with this statement: Most men are better suited emotionally for politics than are most women,0,,gss,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,1
richwork,"If you were to get enough money to live as comfortably as you would like for the rest of your life, would you continue to work or would you stop working?",0,,gss,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,3,,4
homosex,"What about sexual relations between two adults of the same sex--do you think it is always wrong, almost always wrong, wrong only sometimes, or not wrong at all?",0,,gss,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,,2
xmarsex,"What is your opinion about a married person having sexual relations with someone other than the marriage partner--is it always wrong, almost always wrong, wrong only sometimes, or not wrong at all?",0,,gss,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,,3
premarsx,"There's been a lot of discussion about the way morals and attitudes about sex are changing in this country. If a man and woman have sex relations before marriage, do you think it is always wrong, almost always wrong, wrong only sometimes, or not wrong at all?",0,,gss,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,,3
teensex,"What if they are in their early teens, say 14 to 16 years old? In that case, do you think sex relations before marriage are always wrong, almost always wrong, wrong only sometimes, or not wrong at all?",0,,gss,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,,3
conbus,"As far as the people running these institutions are concerned, would you say you have a great deal of confidence, only some confidence, or hardly any confidence at all in them? Major companies",1,Great deal of confidence in people running major companies.,gss,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,,2
confinan,"As far as the people running these institutions are concerned, would you say you have a great deal of confidence, only some confidence, or hardly any confidence at all in them? Banks and financial institutions",1,Great deal of confidence in people running banks and financial institutions.,gss,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,,2
conclerg,"As far as the people running these institutions are concerned, would you say you have a great deal of confidence, only some confidence, or hardly any confidence at all in them? Organized religion",1,Great deal of confidence in people running organized religion.,gss,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3,,3
coneduc,"As far as the people running these institutions are concerned, would you say you have a great deal of confidence, only some confidence, or hardly any confidence at all in them? Education",1,Great deal of confidence in people running education.,gss,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,,1
confed,"As far as the people running these institutions are concerned, would you say you have a great deal of confidence, only some confidence, or hardly any confidence at all in them? Executive branch of the federal government",1,Great deal of confidence in people running the executive branch of the federal government.,gss,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,,1
conlabor,"As far as the people running these institutions are concerned, would you say you have a great deal of confidence, only some confidence, or hardly any confidence at all in them? Organized labor",1,Great deal of confidence in people running organized labor.,gss,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,,2
conpress,"As far as the people running these institutions are concerned, would you say you have a great deal of confidence, only some confidence, or hardly any confidence at all in them? Press",1,Great deal of confidence in people running the press.,gss,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,,2
conmedic,"As far as the people running these institutions are concerned, would you say you have a great deal of confidence, only some confidence, or hardly any confidence at all in them? Medicine",1,Great deal of confidence in people running medicine.,gss,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,,3
contv,"As far as the people running these institutions are concerned, would you say you have a great deal of confidence, only some confidence, or hardly any confidence at all in them? TV",1,Great deal of confidence in people running TV.,gss,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,,2
conjudge,"As far as the people running these institutions are concerned, would you say you have a great deal of confidence, only some confidence, or hardly any confidence at all in them? U.S. Supreme Court",1,Great deal of confidence in people running the Supreme Court.,gss,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,,1
consci,"As far as the people running these institutions are concerned, would you say you have a great deal of confidence, only some confidence, or hardly any confidence at all in them? Scientific Community",1,Great deal of confidence in people running science.,gss,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,,3
conlegis,"As far as the people running these institutions are concerned, would you say you have a great deal of confidence, only some confidence, or hardly any confidence at all in them? Congress",1,Great deal of confidence in people running Congress.,gss,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,,1
conarmy,"As far as the people running these institutions are concerned, would you say you have a great deal of confidence, only some confidence, or hardly any confidence at all in them? Military",1,Great deal of confidence in people running the military.,gss,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,,1
fair,"Do you think most people would try to take advantage of you if they got a chance, or would they try to be fair?",0,,gss,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,,2
trust,"Generally speaking, would you say that most people can be trusted or that you can't be too careful in dealing with people?",0,,gss,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,,2
helpful,"Would you say that most of the time people try to be helpful, or that they are mostly just looking out for themselves?",0,,gss,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,,2
aged,"As you know, many older people share a home with their grown children. Do you think this is generally a good idea or a bad idea?",0,,gss,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,,2
racopen,"Suppose there is a community-wide vote on the general housing issue. There are two possible laws to vote on A. One law says that a homeowner can decide for himself whom to sell his house to, even if he prefers not to sell to (Negroes/Blacks/African-Americans) B. The second law says that a homeowner cannot refuse to sell to someone because of their race or color",0,,gss,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,1
polviews,We hear a lot of talk these days about liberals and conservatives. I'm going to show you a seven-point scale on which the political views that people might hold are arranged from extremely liberal--point 1--to extremely conservative--point 7. Where would you place yourself on this scale?,0,,gss,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,,0
eqwlth,"Some people think that the government in Washington ought to reduce the income differences between the rich and the poor, perhaps by raising the taxes of wealthy families or by giving income assistance to the poor. Others think that the government should not concern itself with reducing this income difference between the rich and the poor. Here is a card with a scale from 1 to 7. Think of a score of 1 as meaning that the government ought to reduce the income differences between rich and poor, and a score of 7 meaning that the government should not concern itself with reducing income differences. What score between 1 and 7 comes closest to the way you feel? (CIRCLE ONE):",0,,gss,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,,0
partyid,"Generally speaking, do you usually think of yourself as a Republican, Democrat, Independent, or what?",0,,gss,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,,0
fepresch,A preschool child is likely to suffer if his or her mother works.,0,,gss,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,3
fechld,A working mother can establish just as warm and secure a relationship with her children as a mother who does not work.,0,,gss,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,3
spanking,"Do you strongly agree, agree, disagree, or strongly disagree that it is sometimes necessary to discipline a child with a good, hard spanking?",0,,gss,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
fefam,It is much better for everyone involved if the man is the achiever outside the home and the woman takes care of the home and family.,0,,gss,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
pillok,"Do you strongly agree, agree, disagree, or strongly disagree that methods of birth control should be available to teenagers between the ages of 14 and 16 if their parents do not approve?",0,,gss,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,3
discaffw,"What do you think the chances are these days that a man won't get a job or promotion while an equally or less qualified woman gets one instead? Is this very likely, somewhat likely, somewhat unlikely, or very unlikely these days?",0,,gss,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,5,,3
discaffm,"What do you think the chances are these days that a woman won't get a job or promotion while an equally or less qualified man gets one instead? Is this very likely, somewhat likely, somewhat unlikely, or very unlikely these days?",0,,gss,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,5,,3
fejobaff,"Some people say that because of past discrimination, women should be given preference in hiring and promotion. Others say that such preference in hiring and promotion of women is wrong because it discriminates against men. What about your opinion - are you for or against preferential hiring and promotion of women?",0,,gss,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,3
affrmact,"Some people say that because of past discrimination, blacks should be given preference in hiring and promotion. Others say that such preference in hiring and promotion of blacks is wrong because it discriminates against whites. What about your opinion -- are you for or against preferential hiring and promotion of blacks?",0,,gss,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,3
popespks,"We are interested in what American Catholics think about religious matters. Please select the answer from this card that comes closest to your own personal opinion about the following statement: Under certain conditions, the pope is infallible when he speaks on matters of faith and morals.",0,,gss,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,5,,3
meovrwrk,Family life often suffers because men concentrate too much on their work.,0,,gss,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,3
fehire,"Because of past discrimination, employers should make special efforts to hire and promote qualified women.",0,,gss,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,3
marhomo,Do you agree or disagree with the following statement: Homosexual couples should have the right to marry one another,0,,gss,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,,2
wrkwayup,"Irish, Italians, Jewish and many other minorities overcame prejudice and worked their way up. Blacks should do the same without special favors.",0,,gss,5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,,2
goodlife,"The way things are in America, people like me and my family have a good chance of improving our standard of living -- do you agree or disagree?",0,,gss,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,,1
marwht,"What about having a close relative marry a white person? Would you be very in favor of it happening, somewhat in favor, neither in favor nor opposed to it happening, somewhat opposed, or very opposed to it happening?",0,,gss,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,3
marblk,"What about having a close relative marry a black person? Would you be very in favor of it happening, somewhat in favor, neither in favor nor opposed to it happening, somewhat opposed, or very opposed to it happening?",0,,gss,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,3
liveblks,Living in a neighborhood where half of your neighbors were blacks?,0,,gss,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
livewhts,Living in a neighborhood where half of your neighbors were white?,0,,gss,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,2
helppoor,"Some people think that the government in Washington should do everything possible to improve the standard of living of all poor Americans; they are at Point 1 on this card. Other people think it is not the government's responsibility, and that each person should take care of himself; they are at Point 5. Where would you place yourself on this scale, or haven't you have up your mind on this?",0,,gss,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,,0
helpnot,"Some people think that the government in Washington is trying to do too many things that should be left to individuals and private businesses. Others disagree and think that the government should do even more to solve our country's problems. Still others have opinions somewhere in between. Where would you place yourself on this scale, or haven't you made up your mind on this?",0,,gss,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,,1
helpsick,"In general, some people think that it is the responsibility of the government in Washington to see to it that people have help in paying for doctors and hospital bills. Others think that these matters are not the responsibility of the federal government and that people should take care of these things themselves. Where would you place yourself on this scale, or haven't you made up your mind on this?",0,,gss,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,,1
helpblk,"Some people think that (Blacks/Negroes/African-Americans) have been discriminated against for so long that the government has a special obligation to help improve their living standards. Others believe that the government should not be giving special treatment to (Blacks/Negroes/African-Americans). Where would you place yourself on this scale, or haven't you made up your mind on this?",0,,gss,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,,1
natspac,"Are we spending too much, too little, or about the right amount on Space exploration program?",1,Spending too much on Space exploration program?,gss,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,1
natenvir,"Are we spending too much, too little, or about the right amount on Improving and protecting the environment",1,Spending too much on Improving and protecting the environment,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0
natheal,"Are we spending too much, too little, or about the right amount on Improving and protecting the nation's health",1,Spending too much on Improving and protecting the nation's health,gss,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,1
natcity,"Are we spending too much, too little, or about the right amount on Solving the problems of the big cities",1,Spending too much on Solving the problems of the big cities,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0
natcrime,"Are we spending too much, too little, or about the right amount on Halting the rising crime rate",1,Spending too much on Halting the rising crime rate,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,,1
natdrug,"Are we spending too much, too little, or about the right amount on Dealing with drug addiction",1,Spending too much on Dealing with drug addiction,gss,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,,2
nateduc,"Are we spending too much, too little, or about the right amount on Improving the nation's education system",1,Spending too much on Improving the nation's education system,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0
natrace,"Are we spending too much, too little, or about the right amount on Improving the conditions of Blacks",1,Spending too much on Improving the conditions of Blacks,gss,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,1
natarms,"Are we spending too much, too little, or about the right amount on The military, armaments and defense",1,"Spending too much on The military, armaments and defense",gss,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,,1
nataid,"Are we spending too much, too little, or about the right amount on Foreign aid",1,Spending too much on Foreign aid,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,,1
natfare,"Are we spending too much, too little, or about the right amount on welfare",1,Spending too much on welfare,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0
natroad,"Are we spending too much, too little, or about the right amount on highways and bridges",1,Spending too much on highways and bridges,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0
natsoc,"Are we spending too much, too little, or about the right amount on Social Security",1,Spending too much on Social Security,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0
natmass,"Are we spending too much, too little, or about the right amount on Mass Transportation",1,Spending too much on Mass Transportation,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0
natpark,"Are we spending too much, too little, or about the right amount on Parks and recreation",1,Spending too much on Parks and recreation,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0
natchld,"Are we spending too much, too little, or about the right amount on Assistance for childcAre",1,Spending too much on Assistance for childcAre,gss,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,1
natsci,"Are we spending too much, too little, or about the right amount on Supporting scientific research",1,Spending too much on Supporting scientific research,gss,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,1
natspacy,"Are we spending too much, too little, or about the right amount on Space exploration?",1,Spending too much on Space exploration?,gss,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,1
natenviy,"Are we spending too much, too little, or about the right amount on The environment",1,Spending too much on The environment,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0
nathealy,"Are we spending too much, too little, or about the right amount on Health",1,Spending too much on Health,gss,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,1
natcityy,"Are we spending too much, too little, or about the right amount on Assistance to big cities",1,Spending too much on Assistance to big cities,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0
natcrimy,"Are we spending too much, too little, or about the right amount on Law enforcement",1,Spending too much on Law enforcement,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,,1
natdrugy,"Are we spending too much, too little, or about the right amount on Drug rehabilitation",1,Spending too much on Drug rehabilitation,gss,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,,2
nateducy,"Are we spending too much, too little, or about the right amount on Education",1,Spending too much on Education,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0
natracey,"Are we spending too much, too little, or about the right amount on Assistance to blacks",1,Spending too much on Assistance to blacks,gss,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,1
natarmsy,"Are we spending too much, too little, or about the right amount on National defense",1,Spending too much on National defense,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,,1
nataidy,"Are we spending too much, too little, or about the right amount on Assistance to other countries",1,Spending too much on Assistance to other countries,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,,1
natfarey,"Are we spending too much, too little, or about the right amount on Assistance to the poor",1,Spending too much on Assistance to the poor,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,0
reliten,Would you call yourself a strong [preference in religion] or a not very strong [preference in religion] ?,0,,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,3,,3
bible,"Which of these statements comes closest to describing your feelings about the Bible? The Bible is the actual word of God and is to be taken literally, word for word B. The Bible is the inspired word of God but not everything in it should be taken literally, word for word C. The Bible is an ancient book of fables, legends, history, and moral precepts recorded by men",1,"The Bible is the actual word of God and is to be taken literally, word for word.",gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,,2
tax,"Do you consider the amount of federal income tax which you have to pay as too high, about right, or too low?",1,Taxes are too high.,gss,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,1
closeblk,"In general, how close do you feel to Blacks?",1,"Recoded to 5-point scale (0-2; 3-4, 5, 6-7, 8-9)",gss,5,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5,,3
closewht,"And in general, how close do you feel to Whites?",1,"Recoded to 5-point scale (0-2; 3-4, 5, 6-7, 8-9)",gss,5,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,5,,4
happy,"Taken all together, how would you say things are these days--would you say that you are very happy, pretty happy, or not too happy?",1,Very happy,gss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,,2
obey,"If you had to choose, which thing on this list would you pick as the most important for a child to learn to prepare him or her for life? To obey",1,Obey is in top 2 choices.,gss,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,4
popular,"If you had to choose, which thing on this list would you pick as the most important for a child to learn to prepare him or her for life? To be well-liked or popular",1,Popular is last choice,gss,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,4
thnkself,"If you had to choose, which thing on this list would you pick as the most important for a child to learn to prepare him or her for life? To think for himself or herself",1,Think for self is in top 2 choices.,gss,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,,4
